,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,AgeOfHouse,YearsSinceRenov,TotalBathNum,PorchSize,IsBasement,IsFirePlace,IsGarage
1345,1346,3.4339872044851463,RM,3.9318256327243257,8.699681400989514,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,TA,TA,No,ALQ,5.525452939131784,Unf,0.0,6.566672429803241,6.8679744089702925,GasA,Gd,Y,FuseA,6.8679744089702925,0.0,0.0,6.8679744089702925,0.0,0.0,1,0,2,0.6931471805599453,Fa,1.791759469228055,Typ,0.0,,Detchd,1997.0,Unf,1.0,308.0,TA,TA,Y,0.0,0.0,5.1298987149230735,0.0,0.0,0.0,0.0,7,2007,WD,Normal,87,57,1.0,5.1298987149230735,True,False,True
1346,1347,3.044522437723423,RL,4.23410650459726,9.941842506412591,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,5.697093486505405,Rec,4.23410650459726,7.093404625868766,7.358193752733032,GasA,TA,Y,SBrkr,7.676473646389156,0.0,0.0,7.676473646389156,0.0,0.0,2,0,3,0.6931471805599453,TA,2.302585092994046,Typ,0.6931471805599453,Gd,Attchd,1968.0,RFn,2.0,508.0,Gd,TA,Y,0.0,4.394449154672439,0.0,5.673323267171493,0.0,0.0,0.0,6,2006,WD,Normal,38,3,2.0,10.067772421843932,True,True,True
1347,1348,3.044522437723423,RL,4.543294782270004,9.636065519091709,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,4.61512051684126,Gd,TA,PConc,Ex,TA,Gd,GLQ,4.394449154672439,Unf,0.0,7.410347097821024,7.457609289715606,GasA,Ex,Y,SBrkr,7.482681828154651,0.0,0.0,7.482681828154651,1.0,0.0,2,0,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.6931471805599453,Gd,Attchd,2006.0,Fin,3.0,712.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2007,New,Partial,1,0,3.0,0.0,True,True,True
1348,1349,3.044522437723423,RL,4.23410650459726,9.692581318886395,Pave,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,7.275172319452771,Unf,0.0,3.688879454113936,7.301822342137932,GasA,Ex,Y,SBrkr,7.309881485824786,0.0,0.0,7.309881485824786,1.0,0.0,2,0,3,0.6931471805599453,Gd,1.791759469228055,Typ,0.6931471805599453,Fa,Attchd,1998.0,RFn,2.0,514.0,TA,TA,Y,5.998936561946683,3.258096538021482,0.0,0.0,0.0,0.0,0.0,8,2007,WD,Normal,9,9,3.0,3.258096538021482,True,True,True
1349,1350,4.262679877041316,RM,3.9318256327243257,8.566173813637858,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,BrkTil,TA,Fa,No,LwQ,5.560681631015528,Unf,0.0,6.054439346269371,6.529418838262226,OthW,Fa,N,SBrkr,6.844815479208263,7.103322062526113,5.327876168789581,7.765993079407675,0.0,0.0,2,0,4,0.6931471805599453,TA,2.19722457733622,Typ,0.0,,,0.0,,0.0,0.0,,,Y,0.0,4.007333185232471,3.044522437723423,0.0,0.0,0.0,0.0,12,2008,WD,Normal,136,21,2.0,7.051855622955895,True,False,False
1350,1351,4.51085950651685,RL,4.5217885770490405,9.362546304865514,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,5,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,BrkFace,5.910796644040527,TA,TA,CBlock,TA,TA,No,LwQ,6.2166061010848646,Unf,0.0,6.618738983517219,7.130098510125578,GasA,TA,Y,SBrkr,7.199678345691172,7.167809184316444,0.0,7.876638460975463,1.0,0.6931471805599453,2,2,6,1.0986122886681098,TA,2.5649493574615367,Typ,0.0,,Detchd,1969.0,Unf,4.0,968.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2009,WD,Normal,40,40,5.693147180559945,0.0,True,False,True
1351,1352,4.110873864173311,RL,4.262679877041316,9.13216259091216,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.765191102784844,TA,TA,CBlock,TA,TA,No,Rec,5.768320995793772,Unf,0.0,6.29156913955832,6.755768921984255,GasA,Ex,Y,SBrkr,6.755768921984255,6.755768921984255,0.0,7.448333860897476,0.0,0.0,1,1,4,0.6931471805599453,TA,2.19722457733622,Typ,0.6931471805599453,Gd,Attchd,1962.0,Fin,2.0,490.0,TA,TA,Y,0.0,4.442651256490317,0.0,0.0,4.795790545596741,0.0,0.0,3,2008,WD,Normal,46,46,2.0,9.238441802087058,True,True,True
1352,1353,3.9318256327243257,RM,3.9318256327243257,8.699681400989514,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.54965074223381,6.54965074223381,GasA,TA,Y,SBrkr,6.668228248417403,5.968707559985366,0.0,7.0707241072602764,0.0,0.0,1,0,2,0.6931471805599453,TA,1.6094379124341005,Typ,0.0,,Detchd,1999.0,Unf,2.0,624.0,TA,TA,N,5.351858133476067,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,WD,Normal,72,9,1.0,0.0,True,False,True
1353,1354,3.9318256327243257,RL,4.04305126783455,9.597030324758013,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.363028103540465,Gd,TA,PConc,Gd,TA,Av,GLQ,6.705639094860003,Unf,0.0,7.1049654482698426,7.617759576608505,GasA,Ex,Y,SBrkr,7.627544390488503,7.078341579557671,0.0,8.08301991917133,1.0,0.0,2,1,4,0.6931471805599453,Gd,2.302585092994046,Typ,0.6931471805599453,Ex,Attchd,1996.0,Fin,3.0,666.0,TA,TA,Y,5.648974238161206,4.465908118654584,0.0,0.0,0.0,0.0,0.0,3,2010,WD,Normal,15,14,4.0,4.465908118654584,True,True,True
1354,1355,4.110873864173311,RL,4.23410650459726,9.241548299100376,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.601230118728877,Unf,0.0,5.552959584921617,6.900730664045173,GasA,Ex,Y,SBrkr,6.900730664045173,6.773080375655535,0.0,7.531552381407289,1.0,0.0,2,1,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.6931471805599453,TA,Attchd,2000.0,RFn,3.0,839.0,TA,TA,Y,0.0,5.220355825078324,0.0,0.0,0.0,0.0,0.0,6,2008,WD,Normal,8,8,4.0,5.220355825078324,True,True,True
1355,1356,4.394449154672439,RL,4.634728988229636,9.229456489168411,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,MetalSd,MetalSd,BrkFace,4.969813299576001,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.3473892096560105,6.3473892096560105,GasA,Gd,Y,SBrkr,7.109062135687172,6.54965074223381,0.0,7.560601162768557,0.0,0.0,3,0,4,0.6931471805599453,Gd,2.19722457733622,Typ,0.6931471805599453,TA,Attchd,1968.0,RFn,2.0,487.0,TA,TA,Y,0.0,4.59511985013459,0.0,0.0,0.0,0.0,0.0,9,2006,WD,Normal,38,14,3.0,4.59511985013459,True,True,True
1356,1357,3.044522437723423,RL,4.23410650459726,9.156728602527531,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.189654742026425,TA,TA,CBlock,TA,TA,No,Rec,5.831882477283517,Unf,0.0,6.263398262591624,6.762729506931879,GasA,TA,Y,SBrkr,6.794586580876499,0.0,0.0,6.794586580876499,0.0,0.0,1,0,3,0.6931471805599453,TA,1.791759469228055,Typ,0.0,,Attchd,1966.0,RFn,1.0,264.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2008,WD,Normal,42,42,1.0,0.0,True,False,True
1357,1358,3.044522437723423,RL,4.23410650459726,9.436519311833914,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1971,2008,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,GLQ,6.5998704992128365,Unf,0.0,5.84354441703136,6.983789965258135,GasA,Ex,Y,SBrkr,6.983789965258135,0.0,0.0,6.983789965258135,1.0,0.0,1,1,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.6931471805599453,Fa,Attchd,1971.0,Fin,2.0,500.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,WD,Normal,39,2,3.0,0.0,True,True,True
1358,1359,5.081404364984463,FV,4.23410650459726,7.658227526161352,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,5.37989735354046,Gd,TA,PConc,Gd,TA,No,GLQ,5.937536205082426,Unf,0.0,5.937536205082426,6.6293632534374485,GasA,Ex,Y,SBrkr,6.646390514847729,6.690842277418564,0.0,7.361375428977347,0.0,0.0,2,1,3,0.6931471805599453,Gd,1.791759469228055,Typ,0.0,,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0.0,3.49650756146648,0.0,0.0,0.0,0.0,0.0,6,2010,WD,Normal,10,10,3.0,3.49650756146648,True,False,True
1359,1360,3.044522437723423,RL,4.867534450455582,9.72543686259282,Pave,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,4.204692619390966,Gd,TA,PConc,Ex,TA,Av,GLQ,7.277938572945661,Unf,0.0,6.280395838960195,7.591357046698551,GasA,Ex,Y,SBrkr,7.591357046698551,0.0,0.0,7.591357046698551,1.0,0.0,2,0,3,0.6931471805599453,Ex,2.19722457733622,Typ,0.6931471805599453,Gd,Attchd,2004.0,Fin,3.0,770.0,TA,TA,Y,5.272999558563747,3.828641396489095,0.0,0.0,0.0,0.0,0.0,9,2006,WD,Normal,2,1,3.0,3.828641396489095,True,True,True
1360,1361,4.262679877041316,RL,3.951243718581428,9.194515821629212,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,6.418364935936212,6.418364935936212,GasA,Ex,Y,SBrkr,6.898714534329988,7.385230923066573,0.0,7.86403565907245,0.0,0.0,3,1,4,0.6931471805599453,TA,2.19722457733622,Typ,0.0,,BuiltIn,1998.0,RFn,2.0,621.0,TA,TA,Y,5.214935757608986,0.0,5.71042701737487,0.0,0.0,0.0,0.0,5,2008,WD,Normal,87,10,4.0,5.71042701737487,True,False,True
1361,1362,3.044522437723423,RL,4.8283137373023015,9.690232448972248,Pave,IR1,Low,AllPub,Inside,Mod,StoneBr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,2.833213344056216,Gd,TA,PConc,Ex,TA,Av,ALQ,7.150701457592526,Unf,0.0,5.54907608489522,7.333676395657684,GasA,Ex,Y,SBrkr,7.333676395657684,0.0,0.0,7.333676395657684,1.0,0.0,2,0,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.6931471805599453,Gd,Attchd,2005.0,Fin,2.0,430.0,TA,TA,Y,5.1298987149230735,3.610917912644224,0.0,0.0,0.0,0.0,0.0,6,2009,WD,Normal,4,4,3.0,3.610917912644224,True,True,True
1362,1363,3.9318256327243257,RL,4.23410650459726,9.43460329655831,Pave,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,4,4,1920,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,6.573680166960646,6.573680166960646,GasA,Gd,Y,SBrkr,7.156176637480615,6.126869184114185,0.0,7.461065514354283,0.0,0.0,2,0,4,0.6931471805599453,TA,2.079441541679836,Typ,0.6931471805599453,Gd,Attchd,1920.0,Unf,1.0,368.0,TA,TA,Y,4.02535169073515,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,WD,Normal,89,2,2.0,0.0,True,True,True
1363,1364,4.110873864173311,RL,4.30406509320417,9.047821442478408,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.424869023905388,6.424869023905388,GasA,Ex,Y,SBrkr,6.424869023905388,6.680854678790215,0.0,7.253470382684528,0.0,0.0,2,1,3,0.6931471805599453,Gd,1.9459101490553128,Typ,0.6931471805599453,Gd,BuiltIn,2007.0,Fin,2.0,432.0,TA,TA,Y,0.0,3.610917912644224,0.0,0.0,0.0,0.0,0.0,3,2007,New,Partial,1,0,3.0,3.610917912644224,True,True,True
1364,1365,5.081404364984463,FV,3.4339872044851463,8.064950891749143,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.398594934535208,6.398594934535208,GasA,Ex,Y,SBrkr,6.255750041753367,6.398594934535208,4.394449154672439,7.090909822079984,0.0,0.0,2,1,2,0.6931471805599453,Gd,1.6094379124341005,Typ,0.0,,Detchd,2005.0,RFn,2.0,480.0,TA,TA,Y,0.0,5.117993812416755,0.0,0.0,0.0,0.0,0.0,4,2006,WD,Abnorml,1,1,3.0,5.117993812416755,True,False,True
1365,1366,4.110873864173311,FV,4.23410650459726,8.922791623969637,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.280395838960195,Unf,0.0,5.641907070938114,6.703188113240863,GasA,Ex,Y,SBrkr,6.703188113240863,6.7580945044277305,0.0,7.423568444259167,1.0,0.0,2,1,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.0,,Attchd,2000.0,RFn,2.0,663.0,TA,TA,Y,0.0,4.574710978503383,0.0,0.0,0.0,0.0,0.0,1,2010,WD,Normal,10,10,4.0,4.574710978503383,True,False,True
1366,1367,4.110873864173311,RL,4.23410650459726,9.124782483614537,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.068904202220232,Gd,TA,PConc,Gd,TA,No,GLQ,6.452048954437226,Unf,0.0,5.484796933490655,6.773080375655535,GasA,Ex,Y,SBrkr,6.78332520060396,6.812345094177479,0.0,7.490529402060711,1.0,0.0,2,1,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.0,,Attchd,1999.0,RFn,2.0,588.0,TA,TA,Y,0.0,4.48863636973214,0.0,0.0,0.0,0.0,0.0,6,2008,WD,Abnorml,9,9,4.0,4.48863636973214,True,False,True
1367,1368,5.081404364984463,RM,3.737669618283368,7.888334500738654,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,PConc,TA,TA,No,ALQ,6.3080984415095305,Rec,5.159055299214529,3.610917912644224,6.630683385642372,GasA,Ex,Y,SBrkr,6.83087423464618,6.311734809152915,0.0,7.297091005160418,0.0,0.0,2,0,4,0.6931471805599453,TA,1.9459101490553128,Typ,0.6931471805599453,TA,Attchd,1977.0,RFn,1.0,336.0,TA,TA,Y,4.653960350157523,3.295836866004329,0.0,0.0,0.0,0.0,0.0,7,2006,WD,Normal,29,29,2.0,3.295836866004329,True,True,True
1368,1369,4.795790545596741,RM,4.23410650459726,8.397508348470257,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.14166355650266,Gd,TA,PConc,Gd,TA,Av,GLQ,6.530877627725885,Unf,0.0,5.099866427824199,6.744059186311348,GasA,Ex,Y,SBrkr,6.744059186311348,0.0,0.0,6.744059186311348,1.0,0.0,1,0,1,0.6931471805599453,Gd,1.6094379124341005,Typ,0.0,,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,4.948759890378168,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,WD,Normal,6,5,2.0,0.0,True,False,True
1369,1370,3.044522437723423,RL,3.8918202981106265,9.27199975236291,Pave,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.147494476813453,Gd,TA,PConc,Gd,TA,Av,BLQ,5.916202062607435,GLQ,6.880384082186005,5.755742213586912,7.41336733569524,GasA,Ex,Y,SBrkr,7.419979923661835,0.0,0.0,7.419979923661835,1.0,0.0,2,0,3,0.6931471805599453,Gd,2.19722457733622,Typ,0.6931471805599453,TA,Attchd,2003.0,Fin,2.0,502.0,TA,TA,Y,0.0,5.572154032177765,0.0,0.0,0.0,0.0,0.0,5,2010,WD,Normal,7,7,3.0,5.572154032177765,True,True,True
1370,1371,3.9318256327243257,RL,4.51085950651685,8.594339400592892,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,CBlock,CBlock,,0.0,Fa,TA,PConc,TA,TA,No,ALQ,5.755742213586912,Rec,4.663439094112067,6.042632833682381,6.734591659972948,GasA,Ex,Y,SBrkr,6.734591659972948,6.282266746896006,0.0,7.226209010100671,0.0,0.0,1,0,2,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,,Detchd,1967.0,Fin,1.0,338.0,TA,TA,Y,0.0,0.0,5.293304824724492,0.0,0.0,0.0,0.0,10,2009,WD,Normal,89,59,1.0,5.293304824724492,True,False,True
1371,1372,4.394449154672439,RL,4.394449154672439,9.169622538697624,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1996,Hip,CompShg,AsbShng,AsbShng,,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,6.723832440821209,Unf,0.0,5.087596335232384,6.900730664045173,GasA,Gd,Y,SBrkr,7.415776975415394,0.0,0.0,7.415776975415394,1.0,0.0,1,0,3,0.6931471805599453,Gd,2.19722457733622,Typ,0.6931471805599453,TA,BuiltIn,1955.0,RFn,1.0,377.0,TA,TA,Y,0.0,3.367295829986474,0.0,0.0,5.187385805840755,0.0,0.0,10,2008,WD,Normal,53,12,2.0,8.55468163582723,True,True,True
1372,1373,4.110873864173311,RL,4.330733340286331,9.18512512283512,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,1998,1998,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,6.883462586413092,Unf,0.0,4.897839799950911,7.011213987350367,GasA,Ex,Y,SBrkr,7.011213987350367,6.897704943128636,0.0,7.648739788956242,1.0,0.0,2,1,3,0.6931471805599453,Gd,2.19722457733622,Typ,0.6931471805599453,TA,Detchd,1998.0,RFn,2.0,583.0,TA,TA,Y,5.537334267018537,5.14166355650266,0.0,0.0,0.0,0.0,0.0,6,2006,WD,Normal,8,8,4.0,5.14166355650266,True,True,True
1373,1374,3.044522437723423,RL,4.23410650459726,9.34145634983372,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.559615237493242,Ex,TA,PConc,Ex,TA,Gd,GLQ,7.1569563646156364,Unf,0.0,7.20934025660291,7.876258882303226,GasA,Ex,Y,SBrkr,7.876258882303226,0.0,0.0,7.876258882303226,1.0,0.0,2,1,2,0.6931471805599453,Ex,2.19722457733622,Typ,1.0986122886681098,Gd,Attchd,2001.0,RFn,3.0,804.0,TA,TA,Y,5.752572638825633,4.948759890378168,0.0,0.0,0.0,0.0,0.0,3,2007,WD,Normal,6,5,4.0,4.948759890378168,True,True,True
1374,1375,4.110873864173311,FV,4.454347296253507,9.271059107010888,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.934397209928558,6.934397209928558,GasA,Ex,Y,SBrkr,6.934397209928558,6.838405200847344,0.0,7.580189417944541,0.0,0.0,2,1,3,0.6931471805599453,Gd,2.302585092994046,Typ,0.6931471805599453,Gd,Attchd,2005.0,Fin,3.0,936.0,TA,TA,Y,5.043425116919247,5.351858133476067,0.0,0.0,0.0,0.0,0.0,7,2008,WD,Normal,3,3,3.0,5.351858133476067,True,True,True
1375,1376,3.044522437723423,RL,4.499809670330265,9.30492301446213,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.394449154672439,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,7.360103972989152,7.360103972989152,GasA,Ex,Y,SBrkr,7.360103972989152,0.0,0.0,7.360103972989152,0.0,0.0,2,0,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.6931471805599453,Gd,Attchd,2007.0,Fin,3.0,722.0,TA,TA,Y,4.61512051684126,3.610917912644224,0.0,0.0,0.0,0.0,0.0,12,2007,New,Partial,0,0,2.0,3.610917912644224,True,True,True
1376,1377,3.4339872044851463,RL,3.970291913552122,8.747193183526933,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,5.953243334287785,Unf,0.0,5.953243334287785,6.645090969505644,GasA,TA,N,SBrkr,6.673297967767654,0.0,0.0,6.673297967767654,0.0,0.0,1,0,2,0.6931471805599453,TA,1.6094379124341005,Typ,0.0,,Detchd,1925.0,Unf,1.0,160.0,Fa,TA,Y,0.0,4.955827057601261,0.0,0.0,0.0,0.0,0.0,4,2008,WD,Normal,78,58,1.0,4.955827057601261,True,False,True
1377,1378,3.9318256327243257,RL,4.110873864173311,9.305559638557115,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,6.013715156042802,BLQ,6.042632833682381,5.056245805348308,6.892641641172089,GasA,Ex,Y,SBrkr,6.892641641172089,6.431331081933479,0.0,7.380879035564116,0.0,0.0,2,0,3,0.6931471805599453,TA,1.9459101490553128,Min2,0.0,,Detchd,1977.0,Unf,2.0,660.0,TA,TA,Y,0.0,4.23410650459726,0.0,0.0,0.0,0.0,0.0,7,2009,WD,Normal,68,49,2.0,4.23410650459726,True,False,True
1378,1379,5.081404364984463,RM,3.091042453358316,7.577633832602728,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,6.013715156042802,TA,TA,CBlock,TA,Fa,No,BLQ,5.736572297479192,Unf,0.0,5.1647859739235145,6.182084906716632,GasA,TA,Y,SBrkr,6.182084906716632,6.22455842927536,0.0,6.895682697747868,0.0,0.0,1,1,2,0.6931471805599453,TA,1.791759469228055,Typ,0.0,,Detchd,1973.0,Unf,1.0,264.0,TA,TA,Y,4.290459441148391,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,WD,Normal,33,33,2.0,0.0,True,False,True
1379,1380,4.394449154672439,RL,4.30406509320417,9.183585634667365,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,5.953243334287785,5.953243334287785,GasA,Gd,Y,SBrkr,6.626717749249025,6.46302945692067,0.0,7.240649694255466,0.0,0.0,2,1,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.0,,BuiltIn,2007.0,Fin,2.0,400.0,TA,TA,Y,4.61512051684126,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,WD,Normal,2,1,3.0,0.0,True,False,True
1380,1381,3.4339872044851463,RL,3.828641396489095,9.013473543740192,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,,0.0,TA,Fa,BrkTil,TA,Fa,No,Rec,5.318119993844216,Unf,0.0,6.495265555937008,6.762729506931879,GasA,TA,N,FuseF,6.762729506931879,0.0,0.0,6.762729506931879,1.0,0.0,1,0,2,0.6931471805599453,TA,1.791759469228055,Typ,0.0,,Detchd,1938.0,Unf,1.0,200.0,TA,Fa,Y,0.0,0.0,4.574710978503383,0.0,0.0,0.0,0.0,6,2010,WD,Normal,96,60,2.0,4.574710978503383,True,False,True
